Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
Kutubdia,2009,5,9,0,10,76,30.4
Kutubdia,2009,5,10,0,9.4,76,30.6
Kutubdia,2009,5,11,0,6.7,73,29.7
Kutubdia,2009,5,12,21,10.1,75,29.8
Kutubdia,2009,5,13,0,10.6,74,28.3
Kutubdia,2009,5,14,4,2.9,70,27.7
Kutubdia,2009,5,15,5,10.1,75,29.4
Kutubdia,2009,5,16,2,7.1,73,29.1
Kutubdia,2009,5,17,1,9.1,74,29.8
Kutubdia,2009,5,18,2,2.9,81,28.1
Kutubdia,2009,5,19,13,9.2,78,30.1
Kutubdia,2009,5,20,0,11.4,75,29.8
Kutubdia,2009,5,21,0,11,72,30.1
Kutubdia,2009,5,22,0,11.6,71,29.8
Kutubdia,2009,5,23,0,6.9,73,29.9
Kutubdia,2009,5,24,0,4.6,69,30.3
Kutubdia,2009,5,25,16,0,91,25.9
Kutubdia,2009,5,26,54,1.1,84,28.9
Kutubdia,2009,5,27,31,6.6,83,29.5
Kutubdia,2009,5,28,0,10.3,80,30.1
Kutubdia,2009,5,29,0,7.7,80,30.2
Kutubdia,2009,5,30,3,4.5,79,29.5
Kutubdia,2009,5,31,0,0,85,27.7
Kutubdia,2009,6,1,44,0,87,26.2
Kutubdia,2009,6,2,13,1.9,85,26
Kutubdia,2009,6,3,12,2.1,81,27.8
Kutubdia,2009,6,4,0,8.5,82,28.4
Kutubdia,2009,6,5,21,11.5,79,28.4
Kutubdia,2009,6,6,38,4.8,78,28.6
Kutubdia,2009,6,7,0,4.5,82,28.5
Kutubdia,2009,6,8,50,0,85,25.6
Kutubdia,2009,6,9,37,7.8,85,28.1
Kutubdia,2009,6,10,0,10.5,80,29.9
Kutubdia,2009,6,11,0,10.7,81,30
Kutubdia,2009,6,12,0,10.1,81,30
Kutubdia,2009,6,13,0,8.9,79,30.3
Kutubdia,2009,6,14,0,8.4,78,30.3
Kutubdia,2009,6,15,0,9,79,30.7
Kutubdia,2009,6,16,0,7.9,81,30.8
Kutubdia,2009,6,17,0,6.5,82,30.7
Kutubdia,2009,6,18,10,6.1,78,29.8
Kutubdia,2009,6,19,1,6.7,78,29
Kutubdia,2009,6,20,5,0.2,81,28.4
Kutubdia,2009,6,21,0,6.7,78,30
Kutubdia,2009,6,22,0,5.7,78,29.7
Kutubdia,2009,6,23,0,7.9,78,29.7
Kutubdia,2009,6,24,1,9.2,77,29.5
Kutubdia,2009,6,25,0,6,73,28.9
Kutubdia,2009,6,26,0,4.2,76,29.2
Kutubdia,2009,6,27,0,1.6,89,27
Kutubdia,2009,6,28,62,0,90,26.3
Kutubdia,2009,6,29,56,0,88,27
Kutubdia,2009,6,30,60,0,84,29.3
Kutubdia,2009,7,1,6,0,91,26.6
Kutubdia,2009,7,2,39,0,91,25.7
Kutubdia,2009,7,3,40,0,84,27.3
Kutubdia,2009,7,4,16,10,79,28.9
Kutubdia,2009,7,5,0,5.4,81,28.8
Kutubdia,2009,7,6,10,0,91,26.8
Kutubdia,2009,7,7,38,0,93,26.3
Kutubdia,2009,7,8,159,0.3,92,26.3
Kutubdia,2009,7,9,38,0.1,93,26.4
Kutubdia,2009,7,10,58,2.9,88,26.7
Kutubdia,2009,7,11,13,3.1,87,27.3
Kutubdia,2009,7,12,10,8.6,84,28.3
Kutubdia,2009,7,13,0,9.9,79,29.4
Kutubdia,2009,7,14,5,3,84,27.7
Kutubdia,2009,7,15,1,0.7,90,26.3
Kutubdia,2009,7,16,44,0.3,92,26.1
Kutubdia,2009,7,17,71,11.7,79,29
Kutubdia,2009,7,18,0,11.9,75,29.6
Kutubdia,2009,7,19,0,11.2,76,28.7
Kutubdia,2009,7,20,0,4.7,82,27.7
Kutubdia,2009,7,21,15,0.7,86,27.6
Kutubdia,2009,7,22,7,5.2,88,27.5
Kutubdia,2009,7,23,7,5.9,84,28.3
Kutubdia,2009,7,24,2,10.1,82,29.4
Kutubdia,2009,7,25,0,10.5,84,29.2
Kutubdia,2009,7,26,0,3,83,28.7
Kutubdia,2009,7,27,8,0,93,26.5
Kutubdia,2009,7,28,80,0.1,89,27.8
Kutubdia,2009,7,29,132,0,95,25.9
Kutubdia,2009,7,30,198,0,95,26.7
Kutubdia,2009,7,31,70,0,95,26.6
Kutubdia,2009,8,1,58,3.1,90,27.9
Kutubdia,2009,8,2,12,5.8,84,29
Kutubdia,2009,8,3,0,5.4,82,29.4
Kutubdia,2009,8,4,0,7.3,84,29.8
Kutubdia,2009,8,5,0,0,89,28.5
Kutubdia,2009,8,6,33,6.1,86,28.4
Kutubdia,2009,8,7,46,1.8,88,27.9
Kutubdia,2009,8,8,4,2.6,89,27.7
Kutubdia,2009,8,9,7,8.6,85,28.2
Kutubdia,2009,8,10,1,7,84,28.7
Kutubdia,2009,8,11,0,7.9,84,29
Kutubdia,2009,8,12,3,0.2,88,27.7
Kutubdia,2009,8,13,11,0.2,88,27
Kutubdia,2009,8,14,17,2.8,85,28.4
Kutubdia,2009,8,15,5,0.1,85,28.1
Kutubdia,2009,8,16,4,4,83,29
Kutubdia,2009,8,17,1,3.7,85,28.4
Kutubdia,2009,8,18,11,5.6,87,27.9
Kutubdia,2009,8,19,7,3.1,87,27.3
Kutubdia,2009,8,20,0,0.1,94,25.9
Kutubdia,2009,8,21,74,0,93,25.7
Kutubdia,2009,8,22,42,0,93,25.4
Kutubdia,2009,8,23,37,2.1,87,27.3
Kutubdia,2009,8,24,1,5.5,82,28.6
Kutubdia,2009,8,25,0,6,80,27.9
Kutubdia,2009,8,26,6,0.2,91,25.9
Kutubdia,2009,8,27,33,0.6,88,26.4
Kutubdia,2009,8,28,11,10.4,81,29.2
Kutubdia,2009,8,29,0,4.9,82,28.8
Kutubdia,2009,8,30,0,0.8,91,27.3
Kutubdia,2009,8,31,0,0.8,91,27.3
Kutubdia,2009,9,1,2,6.4,85,28.7
Kutubdia,2009,9,2,2,8.4,83,29
Kutubdia,2009,9,3,7,5.6,79,28.7
Kutubdia,2009,9,4,4,3.7,84,27.7
Kutubdia,2009,9,5,8,3.5,87,27.6
Kutubdia,2009,9,6,13,1.8,84,27.9
Kutubdia,2009,9,7,0,8.4,82,28.2
Kutubdia,2009,9,8,74,0,93,25.8
Kutubdia,2009,9,9,31,2.3,90,27.1
Kutubdia,2009,9,10,19,8.4,85,28.6
Kutubdia,2009,9,11,0,10.2,83,29.4
Kutubdia,2009,9,12,0,9.8,82,30.4
Kutubdia,2009,9,13,0,6.8,84,30.2
Kutubdia,2009,9,14,44,2.5,87,27.4
Kutubdia,2009,9,15,10,2.6,85,28.6
Kutubdia,2009,9,16,0,1.4,83,28
Kutubdia,2009,9,17,0,9.9,81,29.2
Kutubdia,2009,9,18,0,5.8,83,28.8
Kutubdia,2009,9,19,0,8.6,80,28.4
Kutubdia,2009,9,20,12,3.5,86,27.5
Kutubdia,2009,9,21,7,1.3,92,26.4
Kutubdia,2009,9,22,18,6,86,27
Kutubdia,2009,9,23,20,9.4,83,28.1
Kutubdia,2009,9,24,5,7.4,82,28.6
Kutubdia,2009,9,25,0,9.6,81,29.1
Kutubdia,2009,9,26,6,10.5,80,29.9
Kutubdia,2009,9,27,2,2.7,87,27.6
Kutubdia,2009,9,28,13,4.5,87,27.8
Kutubdia,2009,9,29,11,9.3,79,28.7
Kutubdia,2009,9,30,0,9.6,80,29
Kutubdia,2009,10,1,0,7.7,81,29.3
Kutubdia,2009,10,2,0,4.4,84,29.3
Kutubdia,2009,10,3,1,2.3,87,27.6
Kutubdia,2009,10,4,10,4.1,85,27.9
Kutubdia,2009,10,5,5,8.8,81,25.1
Kutubdia,2009,10,6,0,4.7,85,28.2
Kutubdia,2009,10,7,4,6.7,84,28.3
Kutubdia,2009,10,8,0,7,86,28.6
Kutubdia,2009,10,9,26,1.3,92,26.9
Kutubdia,2009,10,10,27,6.3,85,28.3
Kutubdia,2009,10,11,6,6.1,85,27.8
Kutubdia,2009,10,12,11,6.6,80,28.6
Kutubdia,2009,10,13,1,9.7,78,29.3
Kutubdia,2009,10,14,0,6.9,86,27.5
Kutubdia,2009,10,15,7,2,83,27.7
Kutubdia,2009,10,16,0,0,90,27.1
Kutubdia,2009,10,17,27,9.5,83,28.3
Kutubdia,2009,10,18,0,8.6,83,28.8
Kutubdia,2009,10,19,0,9.7,80,28.7
Kutubdia,2009,10,20,0,10,63,27.7
Kutubdia,2009,10,21,0,10.1,70,26.1
Kutubdia,2009,10,22,0,9.9,73,26.5
Kutubdia,2009,10,23,0,9.2,73,26.9
Kutubdia,2009,10,24,0,9.8,73,27.1
Kutubdia,2009,10,25,0,10.1,74,27.4
Kutubdia,2009,10,26,0,10.2,73,26.8
Kutubdia,2009,10,27,0,10.4,69,26.8
Kutubdia,2009,10,28,0,10.5,71,26.5
Kutubdia,2009,10,29,0,10.6,74,27.6
Kutubdia,2009,10,30,0,10.6,77,25.8
Kutubdia,2009,10,31,0,10.5,76,26.1
Kutubdia,2009,11,1,0,10.7,80,26.6
Kutubdia,2009,11,2,0,10.5,81,28.5
Kutubdia,2009,11,3,0,6.7,79,28.2
Kutubdia,2009,11,4,0,6.5,78,27.8
Kutubdia,2009,11,5,0,0.2,85,25.9
Kutubdia,2009,11,6,0,8.1,74,27.8
Kutubdia,2009,11,7,0,9.2,73,28.2
Kutubdia,2009,11,8,0,10,75,27.5
Kutubdia,2009,11,9,0,10.2,70,26.5
Kutubdia,2009,11,10,0,8.9,61,26.4
Kutubdia,2009,11,11,0,8.4,71,26.3
Kutubdia,2009,11,12,0,6.5,71,25.7
Kutubdia,2009,11,13,0,9.7,70,26.2
Kutubdia,2009,11,14,0,8.9,74,26.7
Kutubdia,2009,11,15,0,5.9,84,27.5
Kutubdia,2009,11,16,0,4.1,88,25.3
Kutubdia,2009,11,17,3,8.2,85,27.3
Kutubdia,2009,11,18,0,0.6,91,24.8
Kutubdia,2009,11,19,22,0,92,24.4
Kutubdia,2009,11,20,6,8.5,71,25.7
Kutubdia,2009,11,21,0,9.6,65,23
Kutubdia,2009,11,22,0,9.2,65,21.1
Kutubdia,2009,11,23,0,8.1,71,20.8
Kutubdia,2009,11,24,0,8.4,68,21.9
Kutubdia,2009,11,25,0,9.5,72,22.6
Kutubdia,2009,11,26,0,9.4,68,23.4
Kutubdia,2009,11,27,0,9.4,71,23.3
Kutubdia,2009,11,28,0,9.8,67,22.3
Kutubdia,2009,11,29,0,9.8,72,22.6
Kutubdia,2009,11,30,0,9.2,75,22.4
Kutubdia,2009,12,1,0,9.6,76,22.6
Kutubdia,2009,12,2,0,9.8,75,22.8
Kutubdia,2009,12,3,0,9.6,75,22.8
Kutubdia,2009,12,4,0,8.9,75,22.6
Kutubdia,2009,12,5,0,9.6,75,22.3
Kutubdia,2009,12,6,0,9.3,75,22.2
Kutubdia,2009,12,7,0,7.2,78,22.1
Kutubdia,2009,12,8,0,6.1,74,22.5
Kutubdia,2009,12,9,0,7.7,61,22.7
Kutubdia,2009,12,10,0,8.7,77,20.9
Kutubdia,2009,12,11,0,8.9,87,20
Kutubdia,2009,12,12,0,8.3,82,20.9
Kutubdia,2009,12,13,0,8.2,82,21.1
Kutubdia,2009,12,14,0,8.1,75,21.5
Kutubdia,2009,12,15,0,7.4,74,21.9
Kutubdia,2009,12,16,0,8.4,71,22.3
Kutubdia,2009,12,17,0,3.6,75,22.4
Kutubdia,2009,12,18,0,8.9,71,22.3
Kutubdia,2009,12,19,0,8.5,73,22.7
Kutubdia,2009,12,20,0,9.1,65,22.1
Kutubdia,2009,12,21,0,9.1,59,21.2
Kutubdia,2009,12,22,0,9,64,20.8
Kutubdia,2009,12,23,0,9.2,64,21
Kutubdia,2009,12,24,0,7.3,57,20.9
Kutubdia,2009,12,25,0,8.1,53,19.3
Kutubdia,2009,12,26,0,7.5,62,18.9
Kutubdia,2009,12,27,0,7.9,60,19.5
Kutubdia,2009,12,28,0,8.4,62,19.1
Kutubdia,2009,12,29,0,9.1,66,19.4
Kutubdia,2009,12,30,0,9.8,66,19.9
Kutubdia,2009,12,31,0,8.2,69,21.1
Kutubdia,2010,1,1,0,8.3,67,20.1
Kutubdia,2010,1,2,0,6.2,80,18.8
Kutubdia,2010,1,3,0,9.2,80,20.1
Kutubdia,2010,1,4,0,7.8,84,18.9
Kutubdia,2010,1,5,0,6.4,72,19.1
Kutubdia,2010,1,6,0,8.7,70,19.2
Kutubdia,2010,1,7,0,9.3,76,19.8
Kutubdia,2010,1,8,0,10.1,74,21.3
Kutubdia,2010,1,9,0,7.7,70,21.4
Kutubdia,2010,1,10,0,9.1,63,21
Kutubdia,2010,1,11,0,8.4,64,20.5
Kutubdia,2010,1,12,0,10,59,18.9
Kutubdia,2010,1,13,0,8.6,67,19.2
Kutubdia,2010,1,14,0,2.6,72,20.7
Kutubdia,2010,1,15,0,7.6,66,20.7
Kutubdia,2010,1,16,0,7.8,74,19.9
Kutubdia,2010,1,17,0,0,84,17.8
Kutubdia,2010,1,18,0,1.2,82,18
Kutubdia,2010,1,19,0,5.4,79,17.8
Kutubdia,2010,1,20,0,4.1,81,18.8
Kutubdia,2010,1,21,0,6.8,85,19.5
Kutubdia,2010,1,22,0,9.7,80,19.7
Kutubdia,2010,1,23,0,10.1,77,20
Kutubdia,2010,1,24,0,10.1,75,20
Kutubdia,2010,1,25,0,9.6,76,20.1
Kutubdia,2010,1,26,0,9.2,78,20.1
Kutubdia,2010,1,27,0,8.8,69,21.1
Kutubdia,2010,1,28,0,9.8,66,20.8
Kutubdia,2010,1,29,0,9.3,64,20.7
Kutubdia,2010,1,30,0,9.4,66,20.7
Kutubdia,2010,1,31,0,9.1,65,20.8
Kutubdia,2010,2,1,0,9,58,20.5
Kutubdia,2010,2,2,0,9.7,60,20.1
Kutubdia,2010,2,3,0,9.6,56,21
Kutubdia,2010,2,4,0,10,56,21.3
Kutubdia,2010,2,5,0,9.8,55,20.6
Kutubdia,2010,2,6,0,9.8,59,20.1
Kutubdia,2010,2,7,0,10.2,65,20
Kutubdia,2010,2,8,0,9.3,74,20.5
Kutubdia,2010,2,9,0,7.2,76,21
Kutubdia,2010,2,10,0,8.4,75,22.5
Kutubdia,2010,2,11,0,7.9,67,23.1
Kutubdia,2010,2,12,0,9.6,59,22.9
Kutubdia,2010,2,13,0,8.5,64,22.8
Kutubdia,2010,2,14,0,9,71,23.5
Kutubdia,2010,2,15,0,7.7,74,23.4
Kutubdia,2010,2,16,0,3.2,70,23.4
Kutubdia,2010,2,17,0,3.3,74,24.5
Kutubdia,2010,2,18,0,4.1,77,23.6
Kutubdia,2010,2,19,0,9.8,59,22.7
Kutubdia,2010,2,20,0,7.9,65,22.6
Kutubdia,2010,2,21,0,8.8,77,22
Kutubdia,2010,2,22,0,8.9,69,22.3
Kutubdia,2010,2,23,0,9.8,66,23.5
Kutubdia,2010,2,24,0,9,82,23.6
Kutubdia,2010,2,25,0,5.8,85,24.4
Kutubdia,2010,2,26,0,8.8,80,25
Kutubdia,2010,2,27,2,8.9,80,25
Kutubdia,2010,2,28,0,9.3,83,24.5
Kutubdia,2010,3,1,0,7.7,88,24.5
Kutubdia,2010,3,2,0,7.3,86,25.2
Kutubdia,2010,3,3,0,9.1,82,25.9
Kutubdia,2010,3,4,0,9.1,80,26.1
Kutubdia,2010,3,5,0,6.9,79,26.4
Kutubdia,2010,3,6,0,5.7,81,26.2
Kutubdia,2010,3,7,0,8.6,84,26.6
Kutubdia,2010,3,8,0,9,83,27
Kutubdia,2010,3,9,0,9.6,70,27.6
Kutubdia,2010,3,10,0,9.9,66,27.1
Kutubdia,2010,3,11,0,10,65,27.1
Kutubdia,2010,3,12,0,9.5,67,26.7
Kutubdia,2010,3,13,0,7,84,26.2
Kutubdia,2010,3,14,0,5.9,85,26.2
Kutubdia,2010,3,15,0,8,85,26.4
Kutubdia,2010,3,16,0,8,78,27
Kutubdia,2010,3,17,0,8.9,73,27.5
Kutubdia,2010,3,18,0,8.9,74,27.9
Kutubdia,2010,3,19,0,9.5,73,28.3
Kutubdia,2010,3,20,0,9.3,78,27.4
Kutubdia,2010,3,21,0,9.5,79,27.9
Kutubdia,2010,3,22,0,9.7,80,27.4
Kutubdia,2010,3,23,0,8.7,77,27.6
Kutubdia,2010,3,24,0,8.5,77,27.4
Kutubdia,2010,3,25,0,9.4,78,27.3
Kutubdia,2010,3,26,0,9.2,79,27.5
Kutubdia,2010,3,27,0,6,77,27.7
Kutubdia,2010,3,28,0,5.1,78,27.8
Kutubdia,2010,3,29,2,6.4,83,26.2
Kutubdia,2010,3,30,7,7,81,28.6
Kutubdia,2010,3,31,1,2.4,82,28.6
Kutubdia,2010,4,1,2,5.7,84,28.6
Kutubdia,2010,4,2,1,8.5,82,29
Kutubdia,2010,4,3,0,9.1,83,28.8
Kutubdia,2010,4,4,0,9.3,83,28.5
Kutubdia,2010,4,5,0,9.4,80,28.3
Kutubdia,2010,4,6,0,7,80,28.6
Kutubdia,2010,4,7,0,7.5,82,28.7
Kutubdia,2010,4,8,0,9.8,83,28.8
Kutubdia,2010,4,9,0,9.1,80,28.7
Kutubdia,2010,4,10,0,9.3,79,29.1
Kutubdia,2010,4,11,0,8.3,76,29.3
Kutubdia,2010,4,12,0,10.1,76,29.3
Kutubdia,2010,4,13,0,9.6,76,29.2
Kutubdia,2010,4,14,0,9.6,78,29.1
Kutubdia,2010,4,15,0,9.7,77,29.6
Kutubdia,2010,4,16,0,9.7,77,29.9
Kutubdia,2010,4,17,0,10.8,74,29.1
Kutubdia,2010,4,18,0,6.2,76,28.9
Kutubdia,2010,4,19,0,9.2,75,29.7
Kutubdia,2010,4,20,1,3.9,78,29.4
Kutubdia,2010,4,21,0,5.2,76,29.8
Kutubdia,2010,4,22,0,6.4,77,29.8
Kutubdia,2010,4,23,0,9.7,76,29.8
Kutubdia,2010,4,24,0,8.5,73,30
Kutubdia,2010,4,25,0,10.3,73,29.9
Kutubdia,2010,4,26,0,9.3,75,29.7
Kutubdia,2010,4,27,0,10.4,71,29.3
Kutubdia,2010,4,28,0,9.6,75,29.5
Kutubdia,2010,4,29,0,7.7,74,29.8
Kutubdia,2010,4,30,0,9.8,73,29.9
Kutubdia,2010,5,1,0,10.6,70,30.6
Kutubdia,2010,5,2,0,9.4,72,31
Kutubdia,2010,5,3,0,10.2,71,30.9
Kutubdia,2010,5,4,0,7.5,72,30.6
Kutubdia,2010,5,5,0,5.7,72,30.8
Kutubdia,2010,5,6,1,6.3,68,29.8
Kutubdia,2010,5,7,0,11.4,66,30.2
Kutubdia,2010,5,8,0,10.5,70,30
Kutubdia,2010,5,9,3,10.6,72,31
Kutubdia,2010,5,10,5,9,74,30.3
Kutubdia,2010,5,11,0,9.8,74,31.2
Kutubdia,2010,5,12,0,10.4,72,31.5
Kutubdia,2010,5,13,0,10.5,72,31.4
Kutubdia,2010,5,14,0,10.8,73,30.8
Kutubdia,2010,5,15,1,11.1,73,30.8
Kutubdia,2010,5,16,0,11.3,73,31.2
Kutubdia,2010,5,17,0,11.3,74,30.7
Kutubdia,2010,5,18,0,4.9,72,31.1
Kutubdia,2010,5,19,1,8.4,69,30.8
Kutubdia,2010,5,20,9,0,89,26.4
Kutubdia,2010,5,21,66,1.9,90,26.8
Kutubdia,2010,5,22,86,0,91,26.2
Kutubdia,2010,5,23,49,0,95,25.5
Kutubdia,2010,5,24,106,0,93,25.3
Kutubdia,2010,5,25,48,9.5,78,29.6
Kutubdia,2010,5,26,1,10.1,82,29.1
Kutubdia,2010,5,27,54,5.6,78,28.3
Kutubdia,2010,5,28,0,2.4,75,27.4
Kutubdia,2010,5,29,28,7.3,79,28.4
Kutubdia,2010,5,30,0,5.5,79,28.5
Kutubdia,2010,5,31,6,2.5,81,26.5
Kutubdia,2010,6,1,38,5.6,79,29.4
Kutubdia,2010,6,2,0,10,85,30.2
Kutubdia,2010,6,3,0,6.2,84,29.1
Kutubdia,2010,6,4,5,4.4,85,28.3
Kutubdia,2010,6,5,42,6.1,81,29.4
Kutubdia,2010,6,6,0,10.5,81,29.4
Kutubdia,2010,6,7,0,9.3,81,30.7
Kutubdia,2010,6,8,0,9.2,80,30.8
Kutubdia,2010,6,9,3,11.3,78,30.7
Kutubdia,2010,6,10,0,9.6,79,30
Kutubdia,2010,6,11,0,5.2,81,29.5
Kutubdia,2010,6,12,5,4.8,85,28
Kutubdia,2010,6,13,88,2.4,89,27.3
Kutubdia,2010,6,14,59,0,93,26.2
Kutubdia,2010,6,15,105,0,94,25.7
Kutubdia,2010,6,16,45,0,89,27.1
Kutubdia,2010,6,17,2,3.7,85,27.7
Kutubdia,2010,6,18,22,0.7,87,27.7
Kutubdia,2010,6,19,15,0.7,92,27
Kutubdia,2010,6,20,53,5.4,83,28.7
Kutubdia,2010,6,21,1,2.6,88,27.8
Kutubdia,2010,6,22,29,2.9,82,29.3
Kutubdia,2010,6,23,1,9,79,29.8
Kutubdia,2010,6,24,0,9.4,81,29
Kutubdia,2010,6,25,15,1.9,90,27.6
Kutubdia,2010,6,26,71,1.4,86,28.7
Kutubdia,2010,6,27,12,2.6,87,28.6
Kutubdia,2010,6,28,5,10,83,29.9
Kutubdia,2010,6,29,39,3.1,87,28.2
Kutubdia,2010,6,30,11,2.9,84,28.7
Kutubdia,2010,7,1,2,11.7,77,29.8
Kutubdia,2010,7,2,0,3.3,78,29.3
Kutubdia,2010,7,3,11,6.8,81,28.5
Kutubdia,2010,7,4,5,11.7,78,29.5
Kutubdia,2010,7,5,0,6.6,83,28
Kutubdia,2010,7,6,9,9.6,80,29.1
Kutubdia,2010,7,7,2,9.1,77,29.6
Kutubdia,2010,7,8,0,9.4,80,29.6
Kutubdia,2010,7,9,27,2,88,28.3
Kutubdia,2010,7,10,42,1.1,90,27.3
Kutubdia,2010,7,11,54,0,90,26.7
Kutubdia,2010,7,12,120,0,95,25.4
Kutubdia,2010,7,13,90,4,87,27.8
Kutubdia,2010,7,14,1,7.8,82,28.8
Kutubdia,2010,7,15,0,10.5,81,29.5
Kutubdia,2010,7,16,0,8.1,81,29.7
Kutubdia,2010,7,17,8,9.3,78,29.9
Kutubdia,2010,7,18,0,8.6,81,29.5
Kutubdia,2010,7,19,2,4.5,83,28.8
Kutubdia,2010,7,20,3,7.5,82,28.7
Kutubdia,2010,7,21,7,4.5,84,28.6
Kutubdia,2010,7,22,37,2.5,83,28.5
Kutubdia,2010,7,23,3,1.8,83,28.3
Kutubdia,2010,7,24,4,5.7,82,28.2
Kutubdia,2010,7,25,2,1.5,90,26.4
Kutubdia,2010,7,26,41,4.6,85,27.8
Kutubdia,2010,7,27,7,11.7,79,29.5
Kutubdia,2010,7,28,0,9.3,81,29.7
Kutubdia,2010,7,29,11,5,81,29.1
Kutubdia,2010,7,30,2,0.6,88,27.4
Kutubdia,2010,7,31,27,1.2,90,26.6
Kutubdia,2010,8,1,38,6.5,82,28.7
Kutubdia,2010,8,2,0,7.8,80,29.5
Kutubdia,2010,8,3,4,8.5,80,29.6
Kutubdia,2010,8,4,0,7.9,78,29
Kutubdia,2010,8,5,5,9.6,80,28
Kutubdia,2010,8,6,0,6.8,80,29
Kutubdia,2010,8,7,1,10.2,80,29.3
Kutubdia,2010,8,8,11,10.5,80,29.4
Kutubdia,2010,8,9,0,6.5,84,29.7
Kutubdia,2010,8,10,36,5,85,29.5
Kutubdia,2010,8,11,4,4.9,86,28.2
Kutubdia,2010,8,12,55,5.6,84,28.9
Kutubdia,2010,8,13,12,1.1,86,28.2
Kutubdia,2010,8,14,18,0.4,91,26.7
Kutubdia,2010,8,15,48,4.3,86,27.9
Kutubdia,2010,8,16,0,8,84,28.7
Kutubdia,2010,8,17,17,0.9,86,28.1
Kutubdia,2010,8,18,3,4,89,27.6
Kutubdia,2010,8,19,33,1.9,89,27.1
Kutubdia,2010,8,20,7,8.4,81,29
Kutubdia,2010,8,21,0,8.6,80,29.4
Kutubdia,2010,8,22,0,5.5,80,29.6
Kutubdia,2010,8,23,0,9.8,80,29.6
Kutubdia,2010,8,24,20,8.5,82,28.9
Kutubdia,2010,8,25,0,7.4,80,29.2
Kutubdia,2010,8,26,81,4.7,84,28.4
Kutubdia,2010,8,27,2,0.2,91,26.7
Kutubdia,2010,8,28,32,4,86,27.8
Kutubdia,2010,8,29,6,8.7,82,29
Kutubdia,2010,8,30,7,6.3,89,27.4
Kutubdia,2010,8,31,7,6.3,89,27.4
Kutubdia,2010,9,1,2,9.5,80,29.2
Kutubdia,2010,9,2,1,6.6,83,29.5
Kutubdia,2010,9,3,2,3.3,82,29.1
Kutubdia,2010,9,4,2,8.6,81,28.9
Kutubdia,2010,9,5,0,9.5,82,29
Kutubdia,2010,9,6,7,10.3,80,29.4
Kutubdia,2010,9,7,0,5.3,81,28.9
Kutubdia,2010,9,8,0,8,81,29.2
Kutubdia,2010,9,9,0,9.7,80,29.5
Kutubdia,2010,9,10,0,6.8,82,29.4
Kutubdia,2010,9,11,2,2.9,87,27.9
Kutubdia,2010,9,12,8,7.2,84,28.4
Kutubdia,2010,9,13,7,0.1,90,26.8
Kutubdia,2010,9,14,16,4.4,84,27.6
Kutubdia,2010,9,15,0,4.7,83,27.9
Kutubdia,2010,9,16,3,6.5,82,28.4
Kutubdia,2010,9,17,0,8.9,81,28.2
Kutubdia,2010,9,18,3,7.8,79,28.5
Kutubdia,2010,9,19,0,6.7,82,28
Kutubdia,2010,9,20,0,4.7,82,28.2
Kutubdia,2010,9,21,3,7.2,82,28.3
Kutubdia,2010,9,22,2,6.5,82,28.8
Kutubdia,2010,9,23,0,8,82,28.8
Kutubdia,2010,9,24,3,4,87,27.7
Kutubdia,2010,9,25,3,0,92,26.3
Kutubdia,2010,9,26,46,6.3,83,28.4
Kutubdia,2010,9,27,6,3.1,88,27.8
Kutubdia,2010,9,28,3,7.7,82,29
Kutubdia,2010,9,29,1,9.4,79,29.4
Kutubdia,2010,9,30,0,7.4,79,29.3
Kutubdia,2010,10,1,0,11,77,30.3
Kutubdia,2010,10,2,0,10.8,81,30.8
Kutubdia,2010,10,3,0,9.9,79,30.5
Kutubdia,2010,10,4,0,9.3,83,30.6
Kutubdia,2010,10,5,0,3,84,27.7
Kutubdia,2010,10,6,22,0,94,24.2
Kutubdia,2010,10,7,89,0,95,25
Kutubdia,2010,10,8,94,0,92,26.7
Kutubdia,2010,10,9,78,4.2,89,27.3
Kutubdia,2010,10,10,20,6.4,88,27.4
Kutubdia,2010,10,11,0,7,84,28
Kutubdia,2010,10,12,0,8.2,81,28.9
Kutubdia,2010,10,13,0,7.2,83,28.7
Kutubdia,2010,10,14,22,6.6,88,27.5
Kutubdia,2010,10,15,30,9.6,75,28.8
Kutubdia,2010,10,16,0,9.4,79,28.4
Kutubdia,2010,10,17,0,10.5,75,29.6
Kutubdia,2010,10,18,0,7.7,80,29.8
Kutubdia,2010,10,19,0,6.6,85,29.2
Kutubdia,2010,10,20,3,8.3,82,28.5
Kutubdia,2010,10,21,1,9.9,80,29.2
Kutubdia,2010,10,22,0,1.4,84,27.6
Kutubdia,2010,10,23,1,5,85,28.4
Kutubdia,2010,10,24,43,3.6,87,27.5
Kutubdia,2010,10,25,0,7,84,28.1
Kutubdia,2010,10,26,0,9.9,80,28.8
Kutubdia,2010,10,27,0,9.3,78,28.4
Kutubdia,2010,10,28,0,6.3,78,27.6
Kutubdia,2010,10,29,0,10,74,27.5
Kutubdia,2010,10,30,0,10.4,75,28.5
Kutubdia,2010,10,31,0,9.5,76,28
Kutubdia,2010,11,1,0,10.1,83,27.5
Kutubdia,2010,11,2,0,9.9,81,28.3
Kutubdia,2010,11,3,0,10.1,80,27.7
Kutubdia,2010,11,4,0,10.4,74,28.1
Kutubdia,2010,11,5,0,10.3,79,28.1
Kutubdia,2010,11,6,0,8.9,77,28.8
